age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,age_binned,conditioned_on,capital-gain_binned,hours-per-week_binned,education-num_binned,capital-loss_binned
70,?,128308,7th-8th,4,Married-civ-spouse,?,Wife,White,Female,2837,0,8,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,Self-emp-not-inc,266392,Assoc-acdm,12,Married-civ-spouse,Tech-support,Wife,White,Female,18,1,50,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
68,Self-emp-not-inc,203640,Some-college,10,Widowed,Sales,Not-in-family,White,Female,-36,0,6,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
68,?,109060,Some-college,10,Divorced,?,Not-in-family,White,Female,-15,2,11,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,?,216407,9th,4,Widowed,?,Not-in-family,White,Female,-8,1,40,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,Self-emp-not-inc,103276,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-15,1,40,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,Private,121269,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,10,1,40,United-States,>50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,Private,156931,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,6,1,44,United-States,>50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
68,Self-emp-inc,141338,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1,1,49,United-States,>50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,Private,184744,Some-college,10,Never-married,Tech-support,Unmarried,White,Female,-14,1,40,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
69,?,190105,Bachelors,13,Married-civ-spouse,?,Wife,Black,Male,-21,1,30,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,Private,164284,Assoc-acdm,13,Never-married,Sales,Husband,White,Male,2772,0,36,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,Private,180518,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8,1,43,United-States,>50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
68,Local-gov,143322,7th-8th,7,Married-civ-spouse,Armed-Forces,Husband,White,Male,17,0,70,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
68,Local-gov,359595,HS-grad,9,Widowed,?,Not-in-family,White,Female,12,2,9,United-States,>50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
69,?,136481,Some-college,7,Married-civ-spouse,?,Husband,Black,Male,-24,1,35,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
69,?,141995,HS-grad,9,Divorced,?,Unmarried,White,Female,16,1,21,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,?,219246,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,-3,1,8,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,?,134011,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,-32,1,9,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,Private,295054,Preschool,1,Divorced,Other-service,Not-in-family,White,Female,-8,0,35,Mexico,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,Private,46044,HS-grad,11,Separated,Sales,Not-in-family,White,Male,17,0,21,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
69,Self-emp-not-inc,26918,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,-15,1,70,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
68,Private,271933,Some-college,6,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,50,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,Self-emp-inc,114613,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,25,1,72,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,?,238564,5th-6th,4,Married-civ-spouse,?,Husband,White,Male,7,1,11,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,?,296568,HS-grad,9,Divorced,?,Unmarried,White,Female,3,1,40,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,Self-emp-not-inc,147054,HS-grad,9,Never-married,Sales,Other-relative,White,Female,2,0,13,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
68,Self-emp-not-inc,158230,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Male,21,1,45,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,Self-emp-inc,141593,HS-grad,13,Divorced,Adm-clerical,Not-in-family,White,Female,-3,0,40,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,Self-emp-not-inc,18092,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,2,49,United-States,>50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,?,195410,10th,6,Widowed,?,Unmarried,White,Female,-6,0,19,Puerto-Rico,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,?,225482,10th,4,Divorced,?,Own-child,White,Female,26,0,7,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,Private,280167,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,1,67,United-States,>50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,Self-emp-not-inc,111837,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,-7,1,67,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,Private,153048,HS-grad,9,Married-spouse-absent,Craft-repair,Unmarried,Black,Female,-3,0,40,Haiti,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,Self-emp-not-inc,108054,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,40,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
68,Private,266641,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,-5,1,30,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
68,Private,241033,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,1,1,40,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,Self-emp-not-inc,162215,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,19,1,44,United-States,>50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,Private,180929,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,Female,7,0,30,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
69,Private,172871,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,24,0,40,Yugoslavia,>50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,Private,234397,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,1,49,United-States,>50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,Private,193602,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,9,1,34,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
68,Private,189930,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,8,1,6,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
69,?,163801,5th-6th,3,Married-spouse-absent,?,Wife,White,Female,9,0,9,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,Private,61594,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,16,2,54,Portugal,>50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
69,?,253427,HS-grad,9,Never-married,?,Not-in-family,White,Male,3974,1,11,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
68,Federal-gov,236773,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,Male,15,1,73,United-States,>50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,?,165285,Some-college,10,Married-civ-spouse,?,Husband,Black,Male,0,1,40,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
68,Private,215906,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,3903,0,40,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
68,Local-gov,291580,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,-17,1,40,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
68,Never-worked,135472,Some-college,13,Married-civ-spouse,?,Husband,White,Male,-14,2,10,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,Private,204830,Bachelors,13,Never-married,Adm-clerical,Unmarried,Black,Female,-34,2,36,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,Private,87694,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,24,-1,40,Thailand,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,Private,213587,1st-4th,3,Widowed,Priv-house-serv,Not-in-family,White,Female,9,0,35,Canada,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,Never-worked,176986,5th-6th,13,Widowed,Exec-managerial,Not-in-family,White,Female,-35,1,12,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
67,Self-emp-not-inc,167028,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,1,0,10,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,Local-gov,189375,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,1,30,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,Federal-gov,232976,Some-college,10,Widowed,Transport-moving,Not-in-family,White,Female,-4,1,40,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
69,Self-emp-not-inc,234160,9th,4,Never-married,Farming-fishing,Not-in-family,White,Male,1,1,45,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,Local-gov,134378,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,-13,0,40,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,Self-emp-not-inc,191267,Some-college,10,Widowed,Other-service,Unmarried,White,Female,9,0,3,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
69,Private,174249,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-5,1,35,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
70,Never-worked,204738,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,-5,1,40,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
68,Self-emp-not-inc,167359,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,10,1,44,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
69,Private,217220,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,3250,1813,40,United-States,<=50K,"(66.0, 70.0]","age_binned=(66.0, 70.0]",,,,
33,Private,208179,11th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-10,1,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,156961,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,14,0,35,United-States,>50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,161274,Some-college,10,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,2815,0,36,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Self-emp-not-inc,157818,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,-1,1,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,241609,1st-4th,4,Divorced,Other-service,Unmarried,Black,Female,-18,1,35,Cuba,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,283477,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,-14,1,15,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,311545,Bachelors,13,Never-married,Adm-clerical,Other-relative,White,Male,-20,1,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,188298,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,7474,1,50,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Self-emp-not-inc,179036,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,-15,0,49,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Self-emp-not-inc,31670,HS-grad,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,9,0,65,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,243403,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,-13,-1,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Self-emp-inc,309953,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,14766,1,44,Thailand,>50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,?,225002,HS-grad,9,Married-spouse-absent,Craft-repair,Unmarried,White,Male,-23,0,35,Haiti,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Self-emp-not-inc,148967,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-2,1,23,United-States,>50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,198269,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,-15,1,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Federal-gov,101783,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-11,1,44,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,205331,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,18,0,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,218346,11th,7,Married-civ-spouse,Sales,Husband,White,Male,14,0,35,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,47424,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,16,0,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Local-gov,183723,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,4,1,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,244398,11th,4,Never-married,Handlers-cleaners,Unmarried,White,Female,8,1,49,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Self-emp-not-inc,329259,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,8,1,58,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,193914,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,16,1,40,United-States,>50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,268102,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,>50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,431781,5th-6th,3,Never-married,Priv-house-serv,Unmarried,White,Female,-10,0,36,Mexico,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Self-emp-not-inc,222229,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15532,0,49,Taiwan,>50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,301074,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,-42,0,60,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,?,231983,10th,9,Never-married,?,Own-child,White,Male,7,1,9,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,189730,7th-8th,4,Never-married,Transport-moving,Own-child,Black,Male,6,1,34,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,76977,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,3,2,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,39542,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,-43,1,40,Mexico,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,285985,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,-21,1,40,Mexico,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,293179,Bachelors,13,Married-spouse-absent,Tech-support,Other-relative,White,Male,-12,0,40,Mexico,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,119503,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,7,1,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,State-gov,197907,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,-4,1,50,United-States,>50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,State-gov,262888,Some-college,6,Divorced,Other-service,Unmarried,Black,Female,-10,1,35,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,180162,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,3092,1,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,State-gov,108655,Prof-school,15,Separated,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,26,0,36,Taiwan,>50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Self-emp-inc,99781,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,1,66,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,220591,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,-1,1,40,Nicaragua,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,43760,Some-college,10,Married-spouse-absent,Transport-moving,Other-relative,White,Male,-36,1,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,143513,Some-college,10,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,6,1,40,Mexico,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,State-gov,103188,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,-13,1,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Self-emp-not-inc,167524,10th,6,Married-civ-spouse,Sales,Husband,White,Male,13,0,43,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Local-gov,150047,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-19,1,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,41058,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,-18,1,49,Hungary,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,103606,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,14,1,44,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,332635,Some-college,10,Separated,Prof-specialty,Not-in-family,White,Female,-8,1,18,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,219611,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2,1,50,?,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,235048,7th-8th,3,Never-married,Priv-house-serv,Unmarried,Black,Female,8,0,40,?,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,261035,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Female,3,1,57,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,279721,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,19,1,37,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,194719,12th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-8,0,58,Trinadad&Tobago,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,439249,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,-25,0,30,Taiwan,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,197843,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,20,0,35,Ecuador,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,223254,HS-grad,9,Never-married,Other-service,Own-child,White,Male,-5,0,35,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,?,165127,Some-college,10,Never-married,?,Own-child,White,Female,-38,1,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,283726,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,-15,1,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,189234,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-17,1,20,China,>50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,194930,9th,6,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,15,0,40,Germany,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,329334,5th-6th,3,Never-married,Priv-house-serv,Not-in-family,White,Female,-40,1,35,Mexico,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,195831,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-18,0,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,180922,1st-4th,3,Never-married,Other-service,Not-in-family,White,Male,-2,1,61,Mexico,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,182716,Assoc-acdm,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1,21,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,126655,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,1,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Federal-gov,356769,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Male,11,0,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Never-worked,217283,Bachelors,13,Never-married,?,Not-in-family,White,Female,-26,1,12,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,255194,7th-8th,7,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Male,8,1,54,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,94774,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,-13,0,35,South,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,214735,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,-10,1,36,Cambodia,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,State-gov,170221,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,-32,1,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,141237,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,-7,1,68,Dominican-Republic,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,224137,1st-4th,1,Never-married,Other-service,Unmarried,White,Female,-2,0,34,Mexico,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Federal-gov,185182,HS-grad,9,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,24,1,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Self-emp-not-inc,128051,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,20,1,40,United-States,>50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,165221,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,-16,0,45,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,291333,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,29,0,43,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,104016,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,-20,0,30,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,161985,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,-11,1,49,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,53930,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,3,1,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,198583,Masters,14,Never-married,Machine-op-inspct,Unmarried,White,Female,-7,0,40,El-Salvador,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Federal-gov,79241,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-6,0,44,United-States,>50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,State-gov,57508,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,-5,1,12,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,135343,10th,6,Never-married,Craft-repair,Not-in-family,Black,Female,28,1,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,State-gov,177468,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,2792,0,40,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Federal-gov,309159,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-4,1,40,United-States,>50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,202212,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,6,1,40,United-States,>50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
33,Private,270948,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,68,United-States,<=50K,"(32.0, 33.0]","age_binned=(32.0, 33.0]",,,,
