age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,age_binned,conditioned_on,capital-gain_binned,hours-per-week_binned,education-num_binned,capital-loss_binned
46,Private,31543,Masters,14,Never-married,Armed-Forces,Unmarried,White,Female,-11,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
23,Private,91736,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,-9,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
37,Private,135597,Masters,16,Divorced,Prof-specialty,Not-in-family,White,Female,-1,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
43,Private,313151,Prof-school,16,Divorced,Prof-specialty,Unmarried,White,Female,14692,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
28,Private,170482,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,7646,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
42,Private,36690,Prof-school,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,-3,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
21,Private,256200,11th,9,Never-married,Craft-repair,Own-child,White,Male,-6,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
43,Private,69653,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Male,-13,1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
22,Private,251688,Bachelors,13,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,6,0,45,China,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
39,State-gov,59392,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,-6,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
54,Private,124780,Bachelors,13,Widowed,Adm-clerical,Not-in-family,White,Female,-4,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
42,State-gov,346115,Bachelors,13,Separated,Adm-clerical,Unmarried,Black,Female,-17,-1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
40,Federal-gov,423368,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,14547,1766,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
25,Private,301795,Some-college,15,Never-married,Other-service,Own-child,White,Male,-8,-1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
44,Private,141396,10th,5,Separated,Sales,Unmarried,White,Female,-10,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
67,Self-emp-not-inc,19771,Assoc-acdm,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,2639,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
28,State-gov,143173,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Male,7328,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
38,Self-emp-not-inc,27554,HS-grad,9,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Female,10,-1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
37,Self-emp-not-inc,28626,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,29,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
44,Private,203941,Bachelors,13,Never-married,Transport-moving,Not-in-family,Black,Male,2,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
16,Private,227146,12th,8,Never-married,Other-service,Own-child,White,Female,-43,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
45,Self-emp-inc,48388,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7771,1,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
53,Private,214788,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,10,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
20,?,76145,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Female,11,-1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
42,Private,289484,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
39,Private,178609,Prof-school,16,Never-married,Adm-clerical,Not-in-family,White,Female,-21,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
44,Federal-gov,92282,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Male,4,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
20,Private,176615,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,3291,1,45,Germany,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
20,Local-gov,292185,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,-17,1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
33,Private,89487,Doctorate,15,Never-married,Transport-moving,Not-in-family,Black,Male,2907,0,45,?,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
25,Private,70427,Bachelors,10,Never-married,Exec-managerial,Not-in-family,White,Female,-7,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
42,State-gov,303728,Doctorate,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-18,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
36,Self-emp-not-inc,253099,Assoc-acdm,13,Never-married,Farming-fishing,Not-in-family,White,Male,-21,-1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
23,Self-emp-inc,315707,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,26,-2,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
23,Private,212802,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,-26,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
37,Private,17662,HS-grad,9,Separated,Sales,Unmarried,White,Female,9,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
24,Private,223623,Bachelors,13,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Female,5,0,45,Philippines,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
25,Private,124581,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Male,15,-1,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
61,Private,131868,Assoc-acdm,13,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,-1,45,Yugoslavia,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
27,Private,173727,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,11,-1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
43,Private,127899,Prof-school,10,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male,-18,0,45,Germany,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
74,Self-emp-not-inc,83423,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,-19,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
37,Private,201305,Bachelors,13,Separated,Prof-specialty,Unmarried,Black,Female,-9,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
23,Private,103630,Assoc-acdm,13,Married-spouse-absent,Transport-moving,Other-relative,White,Male,-14,-1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
32,Local-gov,164594,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,14212,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
39,Private,303917,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,-2,1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
34,Private,122549,11th,8,Married-spouse-absent,Sales,Unmarried,White,Male,-25,0,45,Thailand,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
31,Local-gov,317931,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,-28,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
23,Private,177620,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,-9,-1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
45,?,82447,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,-18,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
17,Private,77361,10th,6,Never-married,Farming-fishing,Own-child,White,Male,-3,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
27,Private,79185,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,3232,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
25,Private,171353,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7386,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
44,Private,199772,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,-39,1845,45,India,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
45,Private,102096,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,15,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
41,Self-emp-not-inc,247263,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Female,4,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
43,Private,94601,10th,11,Married-civ-spouse,Transport-moving,Husband,White,Male,-18,-1,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
49,Private,298707,Masters,14,Never-married,Transport-moving,Unmarried,Other,Male,-22,1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
43,Private,236543,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,-46,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
19,Private,433746,Bachelors,13,Married-AF-spouse,Adm-clerical,Wife,White,Female,-6,-1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
43,Private,387192,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,-36,0,45,Taiwan,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
28,Private,227088,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Male,-2,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
42,Private,149571,1st-4th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,-12,-1,45,Mexico,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
37,Local-gov,189358,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15042,1,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
27,Private,178566,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,-13,-1,45,Vietnam,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
27,Private,179662,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,-20,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
36,Private,34938,Doctorate,17,Never-married,Prof-specialty,Not-in-family,White,Male,14525,1805,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
30,Federal-gov,252688,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,15018,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
31,Never-worked,154003,9th,4,Never-married,?,Not-in-family,White,Female,-16,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
38,Local-gov,113374,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3938,-1,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
32,Private,86944,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,-32,1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
42,Self-emp-not-inc,240422,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,-7,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
49,Private,227298,10th,4,Married-spouse-absent,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,-29,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
43,Private,225201,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,22,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
24,Private,259938,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,10,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
23,Private,110861,Bachelors,13,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,-6,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
33,Private,206532,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,-22,1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
47,Private,104675,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,6,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
37,Self-emp-inc,260889,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,45,Nicaragua,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
31,Private,187008,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,-13,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
22,Private,161463,Assoc-acdm,10,Never-married,Adm-clerical,Own-child,Black,Female,-15,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
45,Private,89641,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,3658,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
48,Self-emp-inc,27008,Prof-school,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,14267,2193,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
29,Private,73516,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,-25,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
34,Self-emp-inc,128981,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,-11,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
32,Private,253716,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,-10,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
46,Private,144898,Prof-school,16,Never-married,Prof-specialty,Not-in-family,White,Male,14298,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
36,Private,85703,Bachelors,13,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,38,0,45,Philippines,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
51,Private,206853,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-7,-1,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
32,State-gov,82510,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2619,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
39,Private,180519,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Black,Female,-19,2075,45,?,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
29,Federal-gov,396154,Prof-school,14,Divorced,Prof-specialty,Not-in-family,White,Male,-7,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
41,Local-gov,46333,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Male,-35,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
56,Private,230730,7th-8th,4,Divorced,Farming-fishing,Not-in-family,White,Male,-30,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
44,Private,242745,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,7,-1,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
49,Private,117055,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-23,1,45,Poland,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
23,Private,250595,9th,4,Never-married,Adm-clerical,Other-relative,White,Female,14,0,45,Columbia,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
42,Private,185284,Masters,14,Never-married,Exec-managerial,Not-in-family,Other,Male,11,0,45,Ecuador,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
43,Private,81405,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4328,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
63,Private,94368,Masters,14,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,-28,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
48,Private,293418,7th-8th,5,Separated,Farming-fishing,Not-in-family,White,Male,-20,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
44,Private,139432,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-20,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
30,Private,204466,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,-9,1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
17,Private,153291,10th,7,Never-married,Other-service,Own-child,White,Female,-7,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
24,Private,36395,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,2781,0,45,?,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
47,Private,119768,Bachelors,16,Divorced,Exec-managerial,Not-in-family,White,Male,-8,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
48,Private,130749,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,3130,-1,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
47,State-gov,53726,Doctorate,16,Married-civ-spouse,Transport-moving,Husband,White,Male,-20,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
46,Private,127819,12th,8,Never-married,Other-service,Not-in-family,Black,Male,-8,0,45,Nicaragua,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
57,Private,153748,Masters,14,Divorced,Adm-clerical,Unmarried,Black,Female,8,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
41,Private,142976,Masters,14,Separated,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,-5,0,45,Germany,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
26,Private,88955,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,6,0,45,Poland,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
42,Federal-gov,81442,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,4,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
30,Private,388348,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,16,0,45,Mexico,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
40,Private,363254,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,-15,-1,45,Jamaica,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
45,Private,67743,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,-4,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
24,Private,186797,Assoc-acdm,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,-17,0,45,France,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
31,Private,177549,Preschool,16,Married-civ-spouse,Transport-moving,Husband,White,Male,-25,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
24,Private,332216,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,14831,1,45,Iran,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
43,Private,394034,Prof-school,16,Never-married,Prof-specialty,Not-in-family,White,Male,-18,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
46,Private,266639,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,-23,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
42,Private,227212,HS-grad,13,Married-civ-spouse,Other-service,Wife,White,Female,5,-1,45,Honduras,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
52,Private,192632,Masters,13,Married-civ-spouse,Sales,Husband,Black,Male,-11,1809,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
26,Private,15240,Prof-school,16,Never-married,Prof-specialty,Not-in-family,White,Male,14709,1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
25,Private,118373,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,-26,1,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
28,Private,118883,Masters,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,-12,0,45,?,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
46,Local-gov,346895,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,16,-1,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
47,Private,134752,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,-24,1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
37,Self-emp-inc,133051,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,15167,-1,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
39,Private,191772,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
46,Self-emp-inc,75333,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,-34,0,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
32,Self-emp-not-inc,20382,HS-grad,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,-26,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
26,Self-emp-not-inc,113720,Prof-school,16,Never-married,Farming-fishing,Not-in-family,White,Male,-10,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
29,Self-emp-not-inc,296752,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,10,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
25,Private,112743,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,-47,1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
49,Private,91104,Assoc-voc,14,Divorced,Adm-clerical,Not-in-family,White,Female,8,-1,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
20,Private,84098,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,-7,0,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
42,State-gov,25614,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,-10,-1,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
49,Self-emp-inc,209491,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-8,1810,45,Ecuador,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
41,Private,78289,Masters,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,7359,1,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
49,Private,176241,Bachelors,13,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,-18,1,45,United-States,>50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
25,Private,36122,Assoc-voc,11,Separated,Transport-moving,Own-child,White,Male,-13,-1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
23,Never-worked,265822,Bachelors,13,Never-married,?,Not-in-family,Black,Female,-13,-1,45,United-States,<=50K,,"hours-per-week_binned=(44.0, 45.0]",,"(44.0, 45.0]",,
